job_id,title,location,job_posting_url,application_url,job_state,experience_level,remote_allowed,salary,salary_band,skills,job_industry,company_name,experience_rank,cluster_id,is_anomaly
3814570200,Business Development Representative,"Greenville, SC",https://www.linkedin.com/jobs/view/3814570200/?trk=jobs_biz_prem_srch,,SC,Not Specified,0,,0,"Business Development, Sales",Data Security Software Products,Mailprotector,0,1,0
3814723048,Generalist - Third-Party Logistics,"Argyle, TX",https://www.linkedin.com/jobs/view/3814723048/?trk=jobs_biz_prem_srch,,TX,Not Specified,0,62500.0,3,Human Resources,"Transportation, Logistics, Supply Chain and Storage",ShipNova,0,1,0
3814983923,Event Coordinator,"Canton, OH",https://www.linkedin.com/jobs/view/3814983923/?trk=jobs_biz_prem_srch,,OH,Not Specified,0,50960.0,2,"Management, Manufacturing",Non-profit Organizations,"Refuge of Hope Ministries, Canton",0,1,0
3814998643,Legal Assistant Paralegal,"Philadelphia, PA",https://www.linkedin.com/jobs/view/3814998643/?trk=jobs_biz_prem_srch,,PA,Not Specified,0,,0,Legal,Legal Services,Law Office of Chen & Associates Inc. 恒莹律师事务所,0,1,0
3815284050,Purchasing Coordinator,"Vancouver, WA",https://www.linkedin.com/jobs/view/3815284050/?trk=jobs_biz_prem_srch,,WA,Not Specified,0,67600.0,3,"Purchasing, Supply Chain",Marketing Services,Massive Action Marketing,0,1,0
3815485980,Search Engine Optimization Specialist,United States,https://www.linkedin.com/jobs/view/3815485980/?trk=jobs_biz_prem_srch,,,Not Specified,1,,0,"Marketing, Sales",Marketing Services,SEOGidi,0,4,0
3815847830,Staff Software Engineer (AHT),"Los Angeles, California, United States",https://www.linkedin.com/jobs/view/3815847830/?trk=jobs_biz_prem_srch,,,Mid-Senior level,0,201200.0,7,"Engineering, Information Technology",Defense and Space Manufacturing,Northrop Grumman,4,2,0
3816172762,Accounting Manager,"Las Vegas, NV",https://www.linkedin.com/jobs/view/3816172762/?trk=jobs_biz_prem_srch,https://www.indeed.com/jobs?q=accountant+office+manager&l=Las+Vegas%2C+NV&start=10&vjk=664d791a3e8a6660,NV,Not Specified,0,72500.0,3,"Accounting/Auditing, Finance",Accounting,Sandstone Medical Solutions,0,1,0
3816179292,Investment Real Estate Sales Advisor,"Dallas, TX",https://www.linkedin.com/jobs/view/3816179292/?trk=jobs_biz_prem_srch,,TX,Not Specified,0,400000.0,7,"Business Development, Sales",Real Estate,Diamond Acquisitions,0,2,1
3816415678,Marina Director,"Key Biscayne, FL",https://www.linkedin.com/jobs/view/3816415678/?trk=jobs_biz_prem_srch,,FL,Not Specified,0,70000.0,3,,Hospitality,Key Biscayne Yacht Club,0,1,0
3816831972,Deputy City Manager - Chief Financial Officer,"Tempe, AZ",https://www.linkedin.com/jobs/view/3816831972/?trk=jobs_biz_prem_srch,https://www.tempe.gov/government/human-resources/careers,AZ,Not Specified,0,239802.0,7,,Government Administration,City of Tempe,0,2,1
3817203807,Project Engineer,"Santa Rosa, CA",https://www.linkedin.com/jobs/view/3817203807/?trk=jobs_biz_prem_srch,,CA,Not Specified,0,85000.0,4,"Engineering, Information Technology",Construction,Wright Contracting,0,1,0
3817454364,Saxophone Repair Technician,"Windsor, CO",https://www.linkedin.com/jobs/view/3817454364/?trk=jobs_biz_prem_srch,,CO,Not Specified,0,50000.0,2,"Engineering, Information Technology",,Sax Alley,0,1,0
3818306840,Neighborhood Building Housing Leader,"Cedar Rapids, IA",https://www.linkedin.com/jobs/view/3818306840/?trk=jobs_biz_prem_srch,,IA,Not Specified,0,45000.0,2,Other,Non-profit Organizations,Matthew 25 Cedar Rapids,0,1,0
3818311020,Freight Broker,"Springfield, OR",https://www.linkedin.com/jobs/view/3818311020/?trk=jobs_biz_prem_srch,,OR,Not Specified,1,,0,"Management, Manufacturing",Transportation/Trucking/Railroad,Thomas & Sons Distributor,0,4,0
3818831254,SAFe Program Consultant (SPC),United States,https://www.linkedin.com/jobs/view/3818831254/?trk=jobs_biz_prem_srch,,,Not Specified,1,,0,"Consulting, Information Technology, Sales",IT Services and IT Consulting,"Agilonomics, LLC",0,4,0
3819416106,Full Stack Engineer,"Ogden, UT",https://www.linkedin.com/jobs/view/3819416106/?trk=jobs_biz_prem_srch,,UT,Not Specified,0,,0,"Engineering, Information Technology",Software Development,HQ,0,1,0
3819767400,Branch Manager,"Orlando, FL",https://www.linkedin.com/jobs/view/3819767400/?trk=jobs_biz_prem_srch,,FL,Not Specified,0,82500.0,4,"Business Development, Sales",Consumer Services,Service Minds,0,2,0
3820392998,Head of Accounting,"Harrisonburg, VA",https://www.linkedin.com/jobs/view/3820392998/?trk=jobs_biz_prem_srch,,VA,Not Specified,0,,0,"Accounting/Auditing, Finance",Food and Beverage Services,Farmer Focus,0,3,0
3820446027,Construction Project Manager,"McKinney, TX",https://www.linkedin.com/jobs/view/3820446027/?trk=jobs_biz_prem_srch,,TX,Not Specified,0,,0,"Information Technology, Project Management",IT Services and IT Consulting,TechIntelli Solutions,0,1,0
3821047961,Client Solutions Manager - South Bay,"San Jose, CA",https://www.linkedin.com/jobs/view/3821047961/?trk=jobs_biz_prem_srch,,CA,Not Specified,0,85000.0,4,"Business Development, Sales",Environmental Services,Ideal Restoration Inc,0,1,0
3821064325,Volunteer Child Care,"Arvada, CO",https://www.linkedin.com/jobs/view/3821064325/?trk=jobs_biz_prem_srch,https://forms.office.com/r/R3n3zH1MrM,CO,Not Specified,0,,0,Other,Non-profit Organizations,Night Lights,0,1,0
3821190632,Writing/Reading Tutor,"Chaska, MN",https://www.linkedin.com/jobs/view/3821190632/?trk=jobs_biz_prem_srch,,MN,Not Specified,0,33280.0,1,,Education Administration Programs,Sylvan Learning,0,1,0
3821689873,Sales Associate,United States,https://www.linkedin.com/jobs/view/3821689873/?trk=jobs_biz_prem_srch,,,Not Specified,1,,0,,Food & Beverages,The Epicure,0,4,0
3822435165,"FL Bar Associate Attorney Tax, Trusts, and Estates","Sunrise, FL",https://www.linkedin.com/jobs/view/3822435165/?trk=jobs_biz_prem_srch,,FL,Not Specified,0,145000.0,5,"Management, Manufacturing",,,0,1,1
3822582873,Service Specialist,"Scarsdale, NY",https://www.linkedin.com/jobs/view/3822582873/?trk=jobs_biz_prem_srch,,NY,Not Specified,0,,0,,,,0,1,0
3822583239,Estimator - Commercial Construction,"Raleigh, NC",https://www.linkedin.com/jobs/view/3822583239/?trk=jobs_biz_prem_srch,,NC,Not Specified,0,90000.0,4,"Management, Manufacturing",Construction,Beam General Contractors,0,1,0
3823861441,Traffic Coordinator/Scheduler,"Canton, OH",https://www.linkedin.com/jobs/view/3823861441/?trk=jobs_biz_prem_srch,,OH,Not Specified,0,,0,,Truck Transportation,"Green Lines Transportation, Inc.",0,1,0
3824661875,Account Coordinator,"Boston, MA",https://www.linkedin.com/jobs/view/3824661875/?trk=jobs_biz_prem_srch,,MA,Not Specified,0,50000.0,2,"Business Development, Sales",Public Relations and Communications Services,Belfort Group,0,1,0
3825550267,Registered Dental Hygienist,"Chicago, IL",https://www.linkedin.com/jobs/view/3825550267/?trk=jobs_biz_prem_srch,,IL,Not Specified,0,,0,Health Care Provider,Medical Practices,Skyline Smiles,0,1,0
3826177405,Police Officer,"Apex, NC",https://www.linkedin.com/jobs/view/3826177405/?trk=jobs_biz_prem_srch,https://apexnc.csod.com/ux/ats/careersite/1/home/requisition/449?c=apexnc,NC,Not Specified,0,66850.0,3,"Information Technology, Management, Other",Government Administration,Town of Apex,0,1,0
3826266913,Product Designer,"Belgrade, MT",https://www.linkedin.com/jobs/view/3826266913/?trk=jobs_biz_prem_srch,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=75b67d72-424f-4987-b7bc-9b2fe8be9549&ccId=1586553190930022_3675&jobId=498112&lang=en_US,MT,Not Specified,0,,0,"Art/Creative, Design, Information Technology",Hospitality,Under Canvas Inc.,0,1,0
3826269982,Labor And Employment Attorney,"Palo Alto, CA",https://www.linkedin.com/jobs/view/3826269982/?trk=jobs_biz_prem_srch,,CA,Not Specified,0,427500.0,7,Legal,Staffing and Recruiting,Talent Direct Innovations,0,2,1
3827268681,Entry Level Financial Professional,"Austin, Texas Metropolitan Area",https://www.linkedin.com/jobs/view/3827268681/?trk=jobs_biz_prem_srch,,,Not Specified,1,62500.0,3,"Finance, Sales",Financial Services,Global Financial Impact (GFI),0,4,0
3827789831,Financial Planning Specialist,United States,https://www.linkedin.com/jobs/view/3827789831/?trk=jobs_biz_prem_srch,,,Not Specified,1,,0,"Finance, Sales",,,0,4,1
3827923756,Lead Dotnet Developer,"Atlanta, GA",https://www.linkedin.com/jobs/view/3827923756/?trk=jobs_biz_prem_srch,,GA,Not Specified,0,,0,"Engineering, Information Technology",,000,0,1,0
3827945924,Software Engineer,"Westlake, OH",https://www.linkedin.com/jobs/view/3827945924/?trk=jobs_biz_prem_srch,https://recruiting.ultipro.com/TRU1012TWEST/JobBoard/b695163a-a4cd-46b6-a55a-b18d37f3031d/Opportunity/OpportunityDetail?opportunityId=ba6e41e5-72f4-4ea7-95d4-32e2040ddbd5&sourceId=dba7a1d0-cda5-40cf-8fb7-7d47ee696ced,OH,Not Specified,0,,0,"Engineering, Information Technology",IT Services and IT Consulting,TRG,0,1,0
3828515870,Clinical Program Supervisor,"Palmdale, CA",https://www.linkedin.com/jobs/view/3828515870/?trk=jobs_biz_prem_srch,,CA,Not Specified,0,100000.0,5,"Information Technology, Project Management",Non-profit Organizations,Children's Bureau of Southern California,0,2,0
3829182727,Sr. Electrical Engineer,"Richmond, KY",https://www.linkedin.com/jobs/view/3829182727/?trk=jobs_biz_prem_srch,,KY,Not Specified,0,,0,"Engineering, Information Technology",IT Services and IT Consulting,"LanceSoft, Inc.",0,3,0
3829184899,Social Media Manager/Specialist,"Phoenix, AZ",https://www.linkedin.com/jobs/view/3829184899/?trk=jobs_biz_prem_srch,,AZ,Not Specified,0,,0,"Marketing, Sales","Technology, Information and Internet",SanLuna LLC,0,1,0
3829242915,Associate Veterinarian,"Palo Alto, CA",https://www.linkedin.com/jobs/view/3829242915/?trk=jobs_biz_prem_srch,,CA,Not Specified,0,,0,Health Care Provider,Veterinary Services,The Animal Doctors,0,1,0
3829280858,VP of Engineering,United States,https://www.linkedin.com/jobs/view/3829280858/?trk=jobs_biz_prem_srch,,,Not Specified,1,,0,"Engineering, Information Technology",Software Development,RELISH,0,4,0
3829619875,Real Estate Broker Associate,"Colorado, United States",https://www.linkedin.com/jobs/view/3829619875/?trk=jobs_biz_prem_srch,,,Not Specified,1,,0,"Management, Sales",,,0,4,1
3830297838,Financial Reporting Senior Specialist,"Philadelphia, PA",https://www.linkedin.com/jobs/view/3830297838/?trk=jobs_biz_prem_srch,,PA,Not Specified,0,81000.0,4,"Accounting/Auditing, Finance",Architecture and Planning,Delaware Valley Regional Planning Commission,0,1,0
3830313052,Field Service Technician (Residential ESS),United States,https://www.linkedin.com/jobs/view/3830313052/?trk=jobs_biz_prem_srch,,,Not Specified,1,72000.0,3,"Engineering, Information Technology",Renewable Energy Equipment Manufacturing,Mango Power,0,4,0
3830396637,Electrical Engineering Intern,"Cudahy, WI",https://www.linkedin.com/jobs/view/3830396637/?trk=jobs_biz_prem_srch,,WI,Not Specified,0,39520.0,1,"Engineering, Information Technology",Environmental Services,Fliteway Technologies,0,1,0
3830916199,Sales Specialist,"Portland, Oregon Metropolitan Area",https://www.linkedin.com/jobs/view/3830916199/?trk=jobs_biz_prem_srch,https://www.nwnavigator.com/careers/sales-specialist/,,Not Specified,0,,0,"Business Development, Sales",Travel Arrangements,NorthWest Navigator Luxury Coaches,0,1,0
3831143681,Medical Device Sales Specialist Intern,"Grand Rapids, MI",https://www.linkedin.com/jobs/view/3831143681/?trk=jobs_biz_prem_srch,,MI,Not Specified,0,39520.0,1,,Medical Device,Alliant Biotech,0,1,0
3831148511,Associate Attorney,"Sacramento, CA",https://www.linkedin.com/jobs/view/3831148511/?trk=jobs_biz_prem_srch,,CA,Not Specified,0,,0,Legal,Law Practice,DIEPENBROCK & COTTER LLP,0,1,0
3831190800,Senior Labor & Employment Attorney,"White Plains, NY",https://www.linkedin.com/jobs/view/3831190800/?trk=jobs_biz_prem_srch,,NY,Mid-Senior level,0,160000.0,6,Legal,Legal Services,Stealth,4,2,0
3831214149,Pool Design and Sales Representative,"Spring, TX",https://www.linkedin.com/jobs/view/3831214149/?trk=jobs_biz_prem_srch,,TX,Not Specified,0,52000.0,2,"Business Development, Sales",Real Estate,Magnolia Patio and Pool,0,1,0
3831807497,Upper/Middle School Spanish and French Teacher Episcopal School of Acadiana,"Broussard, LA",https://www.linkedin.com/jobs/view/3831807497/?trk=jobs_biz_prem_srch,,LA,Not Specified,0,,0,"Education, Training",Primary and Secondary Education,Episcopal School of Acadiana,0,1,0
3831919828,Sales Executive,United States,https://www.linkedin.com/jobs/view/3831919828/?trk=jobs_biz_prem_srch,,,Not Specified,1,300000.0,7,"Business Development, Sales",Transportation/Trucking/Railroad,Riteload,0,4,1
3832103385,Bilingual Counselor Advocate (Spanish-English),"Greenfield, MA",https://www.linkedin.com/jobs/view/3832103385/?trk=jobs_biz_prem_srch,,MA,Not Specified,0,50544.0,2,Other,Non-profit Organization Management,NELCWIT (New England Learning Center for Women In Transition),0,1,0
3832120119,Service Manager,"Germantown, MD",https://www.linkedin.com/jobs/view/3832120119/?trk=jobs_biz_prem_srch,,MD,Not Specified,0,,0,,Utilities,Making Air Right,0,1,0
3832947295,Resource Development Associate Director,Greater Asheville,https://www.linkedin.com/jobs/view/3832947295/?trk=jobs_biz_prem_srch,,,Not Specified,0,57500.0,2,,Individual and Family Services,Homeward Bound of WNC,0,1,0
3833199912,Entry Level Esthetician,"Atlanta, GA",https://www.linkedin.com/jobs/view/3833199912/?trk=jobs_biz_prem_srch,https://crystalngozibeauty.com/join-our-team/,GA,Not Specified,0,,0,"Management, Manufacturing",,,0,1,0
3833295504,🚀 Join Our Team as a Senior iOS Developer at ABHI IT SYSTEMS INC 🌐 🚀,"Dallas, TX",https://www.linkedin.com/jobs/view/3833295504/?trk=jobs_biz_prem_srch,,TX,Not Specified,1,,0,"Engineering, Information Technology",IT Services and IT Consulting,ABHI IT SYSTEMS INC,0,4,0
3833402351,Marketing Coordinator / Graphics Specialist,"Baltimore, MD",https://www.linkedin.com/jobs/view/3833402351/?trk=jobs_biz_prem_srch,,MD,Not Specified,0,,0,,Architecture and Planning,Marshall Craft Associates,0,1,0
3833894876,Technical Designer,"Los Angeles, CA",https://www.linkedin.com/jobs/view/3833894876/?trk=jobs_biz_prem_srch,,CA,Not Specified,0,95000.0,4,"Art/Creative, Design, Information Technology",Construction,Scenario,0,1,0
3834087866,Decedent Affairs Coordinator,"Atlanta, GA",https://www.linkedin.com/jobs/view/3834087866/?trk=jobs_biz_prem_srch,https://non-clinical-emory.icims.com/jobs/124800/decedent-affairs-coordinator/job?mode=apply&iis=LinkedIn&hub=14&in_iframe=1,GA,Mid-Senior level,0,,0,Other,Hospitals and Health Care,Emory Healthcare,4,0,0
3835324900,Property Manager,"San Jose, CA",https://www.linkedin.com/jobs/view/3835324900/?trk=jobs_biz_prem_srch,,CA,Not Specified,0,80000.0,4,"Management, Sales",Real Estate,"Cornerstone Property Management, CREG Inc.",0,1,0
3835341304,Operations Manager,"New Bern, NC",https://www.linkedin.com/jobs/view/3835341304/?trk=jobs_biz_prem_srch,https://foodbankcenc.bamboohr.com/careers/268?source=aWQ9MTQ%3D,NC,Not Specified,0,71389.0,3,"Management, Manufacturing",Non-profit Organizations,Food Bank of Central & Eastern NC,0,1,0
3835341430,Program Training Lead,"Boston, MA",https://www.linkedin.com/jobs/view/3835341430/?trk=jobs_biz_prem_srch,,MA,Not Specified,0,,0,"Consulting, Information Technology, Sales",IT Services and IT Consulting,Kellton,0,3,0
3835357335,Mentorship Case Manager,"El Paso, TX",https://www.linkedin.com/jobs/view/3835357335/?trk=jobs_biz_prem_srch,,TX,Not Specified,0,,0,,Non-profit Organizations,Gold Star Gamers,0,1,0
3835671506,Mid-Level Project Electrical Engineer / Lighting Designer,"Pennsylvania, United States",https://www.linkedin.com/jobs/view/3835671506/?trk=jobs_biz_prem_srch,,,Not Specified,1,,0,"Engineering, Information Technology",Architecture and Planning,Reese Hackman,0,4,0
3835703401,Controls Engineer,"Bethlehem, PA",https://www.linkedin.com/jobs/view/3835703401/?trk=jobs_biz_prem_srch,,PA,Not Specified,0,,0,"Engineering, Information Technology",Food and Beverage Manufacturing,PennPak Solutions,0,1,0
3835806869,Head of Sales,United States,https://www.linkedin.com/jobs/view/3835806869/?trk=jobs_biz_prem_srch,,,Director,1,175000.0,6,Sales,Telecommunications,vMOX,5,4,1
3835918209,Physical Therapist Assistant,"Mason, MI",https://www.linkedin.com/jobs/view/3835918209/?trk=jobs_biz_prem_srch,,MI,Not Specified,0,,0,Health Care Provider,Hospitals and Health Care,Origami Rehabilitation,0,1,0
3835965860,Full Stack Engineer,"Pleasanton, CA",https://www.linkedin.com/jobs/view/3835965860/?trk=jobs_biz_prem_srch,,CA,Not Specified,0,,0,"Engineering, Information Technology",,,0,1,0
3836372583,"Design Consultant, Nashville, TN","Atlanta, GA",https://www.linkedin.com/jobs/view/3836372583/?trk=jobs_biz_prem_srch,,GA,Not Specified,0,,0,"Art/Creative, Design, Information Technology",Wholesale Building Materials,François & Co.,0,1,0
3836602983,Senior Accountant - Non Profit,"New York, NY",https://www.linkedin.com/jobs/view/3836602983/?trk=jobs_biz_prem_srch,,NY,Not Specified,0,80000.0,4,"Accounting/Auditing, Finance",Executive Search Services,Brentwood Consulting Group,0,1,0
3836759104,Mid-Market Account Executive,"Salt Lake City, UT",https://www.linkedin.com/jobs/view/3836759104/?trk=jobs_biz_prem_srch,,UT,Not Specified,0,205000.0,7,,"Technology, Information and Internet",Chargezoom,0,2,1
3836793450,Music Therapist,Los Angeles Metropolitan Area,https://www.linkedin.com/jobs/view/3836793450/?trk=jobs_biz_prem_srch,https://www.mewsicmoves.com/careers,,Not Specified,0,64480.0,3,Health Care Provider,Mental Health Care,Mewsic Moves,0,1,0
3837482218,Associate Marketing Manager,"Wayne, PA",https://www.linkedin.com/jobs/view/3837482218/?trk=jobs_biz_prem_srch,,PA,Not Specified,0,,0,"Marketing, Sales",Medical Equipment Manufacturing,Cagent Vascular,0,1,0
3837546918,Pilot in Command Phenom 300,"Teterboro, NJ",https://www.linkedin.com/jobs/view/3837546918/?trk=jobs_biz_prem_srch,,NJ,Not Specified,0,170000.0,6,"Management, Manufacturing",Airlines and Aviation,Leviate Air Group,0,2,1
3837811979,"Wholesale Sales Director, Luxury Fashion Accessories Company","New York, NY",https://www.linkedin.com/jobs/view/3837811979/?trk=jobs_biz_prem_srch,,NY,Not Specified,0,,0,,,,0,1,0
